id_turma,discente,id_curso,unidade,nota,reposicao,faltas_unidade,media_final,numero_total_faltas,descricao,semestre,turno
57576569,62cf40436cf4a656032bcc24c2eb6e2d,92127264.0,3.0,4.0,f,0.0,4.1,4.0,REPROVADO,2016.1,Noturno
57576569,22ea76acd8a9186a1667ae0ad2af2692,92127264.0,2.0,0.0,f,0.0,0.7,30.0,REPROVADO,2016.1,Noturno
57576569,418ab1355834fc1c11bb6d04b87d459f,92127264.0,3.0,4.4000001,t,0.0,5.0,44.0,APROVADO POR NOTA,2016.1,Noturno
57576569,ffd989ae76183a3855792eb9e8d96c6e,92127264.0,3.0,,f,0.0,,,EXCLUIDA,2016.1,Noturno
57576569,d2d0f12536bf8bdd0863cc05791e553f,92127264.0,,,,,,,EXCLUIDA,2016.1,Noturno
57576569,8767a1fa713a27cf2e7b5a6ce59053a7,92127264.0,,,,,,,EXCLUIDA,2016.1,Noturno
57576569,57bfe97fbbea4beaf34517cf6ddc8dc1,92127264.0,1.0,4.0999998999999985,f,0.0,1.4,156.0,REPROVADO POR MÉDIA E POR FALTAS,2016.1,Noturno
57576569,15375697134f69813284833564175d32,92127264.0,3.0,1.0,f,0.0,1.8,38.0,REPROVADO,2016.1,Noturno
57576569,9ac8461d21634e4fd47e8abe9f2cfc76,92127264.0,3.0,0.0,f,0.0,1.5,82.0,REPROVADO POR MÉDIA E POR FALTAS,2016.1,Noturno
57576569,7a0cf319dc3c98b179b2a6553fc7a8c2,92127264.0,3.0,,f,0.0,,,EXCLUIDA,2016.1,Noturno
57576569,3e2fec9fda6ea2682c37efa89327a6c8,92127264.0,3.0,8.10000038,f,0.0,5.6,12.0,APROVADO POR NOTA,2016.1,Noturno
57576571,ddc5a48ad0d0403727c08a451738d845,92127264.0,3.0,0.0,f,0.0,0.3,68.0,REPROVADO POR MÉDIA E POR FALTAS,2016.1,Noturno
57576571,daee292530a6b180685cd6cfd22c6496,92127264.0,1.0,1.10000002,t,0.0,4.7,0.0,REPROVADO,2016.1,Noturno
57576571,2632194083e90284e03a4e3782930ddd,92127264.0,2.0,1.39999998,f,0.0,1.3,34.0,REPROVADO,2016.1,Noturno
57576571,3067b925ebcfe7dce4bbb9f57d36d51c,92127264.0,3.0,7.0,f,0.0,7.3,20.0,APROVADO,2016.1,Noturno
57576571,802a6e1f77e4888f53b5b1a7e132d1b6,92127264.0,3.0,0.0,f,0.0,2.6,46.0,REPROVADO,2016.1,Noturno
57576571,39011d9ae671d5bbc8502463c8d5022d,92127264.0,3.0,0.0,f,0.0,0.5,40.0,REPROVADO,2016.1,Noturno
57576571,88f8c87be8c5c75f802ac72eae5b41d3,92127264.0,2.0,6.0,f,0.0,5.2,20.0,APROVADO POR NOTA,2016.1,Noturno
57576571,3e1fc2ff910e345a3359f4d9b4126058,92127264.0,3.0,0.800000012,f,0.0,1.0,28.0,REPROVADO,2016.1,Noturno
57576571,51063c4f265d89f98f85c25f8a8e4168,92127264.0,1.0,7.0,f,0.0,6.3,24.0,APROVADO POR NOTA,2016.1,Noturno
57576571,0bc7f93c22b7e46c89b90bd1c43f5c28,92127264.0,3.0,0.0,f,0.0,1.1,34.0,REPROVADO,2016.1,Noturno
57576571,de9ec303e7b22c468ec498a2d240fbdf,92127264.0,,,,,,,EXCLUIDA,2016.1,Noturno
57576571,8bb45639121828c4b466ced91fcd36e0,92127264.0,1.0,0.0,f,0.0,0.0,44.0,REPROVADO,2016.1,Noturno
57576571,fc3184cbda4060d8cbd44cc49d736bdb,92127264.0,3.0,0.0,f,0.0,0.5,32.0,REPROVADO,2016.1,Noturno
57576571,fa7ea5c25a4edfd8df90db147f328e52,92127264.0,3.0,4.0,f,0.0,5.0,20.0,APROVADO POR NOTA,2016.1,Noturno
57576571,28e8b47eb39452c4468456693f2b7cdb,92127264.0,3.0,7.099999900000001,f,0.0,6.8,20.0,APROVADO POR NOTA,2016.1,Noturno
57576571,b9900fb03ce25159b6e469164dcef48b,92127264.0,3.0,2.5999999,f,0.0,2.3,4.0,REPROVADO,2016.1,Noturno
57576571,3f3b6623ceec35dfc3f0ed303bd4e39b,92127264.0,2.0,0.8999999759999999,f,0.0,1.0,32.0,REPROVADO,2016.1,Noturno
57576571,69cd8e27bd76177e4421118af6c425d0,92127264.0,1.0,0.200000003,f,0.0,1.5,20.0,REPROVADO,2016.1,Noturno
57576571,59662473125517989f15dd1ae8978735,92127264.0,2.0,3.0,f,0.0,5.1,8.0,APROVADO POR NOTA,2016.1,Noturno
57576571,4fa6cb5e3fd8a7c4ac4c3ef90ee16bf0,92127264.0,,,,,,,CANCELADO,2016.1,Noturno
57576571,4a714686508726e5ef1d6a4f59af7251,92127264.0,3.0,0.0,f,0.0,0.4,66.0,REPROVADO POR MÉDIA E POR FALTAS,2016.1,Noturno
57576571,c8ae66ef8d902b361ca05c44d45550fc,92127264.0,3.0,0.0,f,0.0,0.7,62.0,REPROVADO POR MÉDIA E POR FALTAS,2016.1,Noturno
57576571,721228f1e4c37436054d7d13e93d5b01,92127264.0,3.0,0.0,f,0.0,1.1,54.0,REPROVADO POR MÉDIA E POR FALTAS,2016.1,Noturno
57576571,c9b5728db0120291aa2206b9c0feb1ec,92127264.0,3.0,0.0,f,0.0,0.0,56.0,REPROVADO POR MÉDIA E POR FALTAS,2016.1,Noturno
57576571,a67a874159d0929a25b5aeead14daf3f,92127264.0,3.0,0.0,f,0.0,0.0,64.0,REPROVADO POR MÉDIA E POR FALTAS,2016.1,Noturno
57576571,16f5e9364429342f896401da7ddd8d15,92127264.0,,,,,,,TRANCADO,2016.1,Noturno
57576571,522148cf4eaff76cc3a4d90788033468,92127264.0,,,,,,,TRANCADO,2016.1,Noturno
57576571,179b78cf7f0950d1e1941a4214734f66,92127264.0,3.0,0.0,f,0.0,0.0,52.0,REPROVADO,2016.1,Noturno
57576571,065818a33218bef3c9b486b384a62107,92127264.0,3.0,,f,0.0,,0.0,CANCELADO,2016.1,Noturno
57576571,d8331d17c46c7c7f500303de1a001876,92127264.0,3.0,0.0,f,0.0,0.5,68.0,REPROVADO POR MÉDIA E POR FALTAS,2016.1,Noturno
57576571,9aa945a635a4a12a6f6d9711e03b68c9,92127264.0,2.0,0.0,f,0.0,0.0,82.0,REPROVADO POR MÉDIA E POR FALTAS,2016.1,Noturno
57576571,fcba7a40c463954894bffb62d6cb656b,92127264.0,3.0,0.800000012,f,0.0,0.6,24.0,REPROVADO,2016.1,Noturno
57576571,1081cd48e3b3c33d0621ebf5114c022c,92127264.0,3.0,0.0,f,0.0,0.0,48.0,REPROVADO,2016.1,Noturno
57576571,8bb99bf919732f7882e996a674f7f203,92127264.0,2.0,0.0,f,0.0,0.0,50.0,REPROVADO,2016.1,Noturno
57586202,30912632e71d2a0e849a6a816015a49a,92127264.0,2.0,6.5,f,0.0,5.3,42.0,APROVADO POR NOTA,2016.2,Vespertino
57586202,81f78aff3299e069903a31cea6cd7abd,92127264.0,3.0,1.89999998,t,0.0,3.7,13.0,REPROVADO,2016.2,Vespertino
57586202,8239ac2af0ba81332ab2e96ab7ac0146,92127264.0,3.0,4.5,f,0.0,5.0,33.0,APROVADO POR NOTA,2016.2,Vespertino
57586202,85cb952720c7bee3e0579820e2b25c3c,92127264.0,3.0,2.0999999,f,0.0,2.7,5.0,REPROVADO,2016.2,Vespertino
57586202,9d6b67bc2681e57fc0ba7892278bf897,92127264.0,1.0,1.89999998,f,0.0,0.9,72.0,REPROVADO POR MÉDIA E POR FALTAS,2016.2,Vespertino
57586202,800cbb3aba68eedffa54093d1c44a2ac,92127264.0,3.0,4.9000001,f,0.0,5.9,25.0,APROVADO POR NOTA,2016.2,Vespertino
57586202,004fbc5a36535365cff9387b9fe04028,92127264.0,3.0,4.5999999,f,0.0,5.1,32.0,APROVADO POR NOTA,2016.2,Vespertino
57586202,ee0d3b8755b18a141c80b38f251b964e,92127264.0,3.0,4.0,f,0.0,4.4,44.0,REPROVADO,2016.2,Vespertino
57586202,26ea315f34d7ab18e0b0df9bbc6b55c8,92127264.0,3.0,2.5999999,f,0.0,2.9,36.0,REPROVADO,2016.2,Vespertino
57586202,418bef6c72a9a4f7892940a11cc029ae,92127264.0,3.0,0.0,f,0.0,0.0,36.0,REPROVADO,2016.2,Vespertino
57586202,6de8a838aa97afbc920c26f719aeab50,92127264.0,1.0,1.29999995,f,0.0,0.6,104.0,REPROVADO POR MÉDIA E POR FALTAS,2016.2,Vespertino
57586202,a1103de7faacaafa0a0201d4f59547c3,92127264.0,2.0,3.20000005,f,0.0,2.5,34.0,REPROVADO,2016.2,Vespertino
57586202,b4c175e4ebcde9e7fcc87b6af348afd2,92127264.0,1.0,2.79999995,f,0.0,4.3,38.0,REPROVADO,2016.2,Vespertino
57586202,76b01289e4fe87eb0efac56d783517df,92127264.0,2.0,7.80000019,f,0.0,6.5,19.0,APROVADO POR NOTA,2016.2,Vespertino
57586202,b5b1e0bf9abef9337de45ca2b89464bc,92127264.0,2.0,4.0,f,0.0,4.3,20.0,REPROVADO,2016.2,Vespertino
57586202,1fb7466b149a504ccb86c8b814f09f12,92127264.0,1.0,3.0999999,f,0.0,4.4,12.0,REPROVADO,2016.2,Vespertino
57586202,e06463726b93edd68836c4047992670b,92127264.0,3.0,,f,0.0,,0.0,CANCELADO,2016.2,Vespertino
57586202,5cbcee188745b24497971f9aabbe4ea6,92127264.0,3.0,0.5,f,0.0,1.7,40.0,REPROVADO,2016.2,Vespertino
57586202,b995ab09e808edef4e250508e2514edf,92127264.0,3.0,2.29999995,f,0.0,3.5,48.0,REPROVADO,2016.2,Vespertino
57586202,69db400a92fe21640f98a93c0641ea24,92127264.0,2.0,7.19999981,f,0.0,5.8,19.0,APROVADO POR NOTA,2016.2,Vespertino
57586202,e283c75841119571423e79c6083f2ab8,92127264.0,3.0,5.9000001,f,0.0,6.9,47.0,APROVADO POR NOTA,2016.2,Vespertino
57586202,9efe8770009b530a5758515de6121008,92127264.0,3.0,3.9000001,f,0.0,5.7,24.0,APROVADO POR NOTA,2016.2,Vespertino
57586202,1c6dfda7bb646bc0567023c2762ffeb3,92127264.0,2.0,6.0999999,f,0.0,5.5,29.0,APROVADO POR NOTA,2016.2,Vespertino
57586202,fb129cadc77a801c1a820ab4c52b26b9,92127264.0,3.0,4.9000001,f,0.0,5.0,12.0,APROVADO POR NOTA,2016.2,Vespertino
57586202,40873cb59b17dd95664dbcb5129085a2,92127264.0,3.0,,f,0.0,,0.0,CANCELADO,2016.2,Vespertino
57586202,20740b5015feb36fe793fe8e8bae641e,2000030.0,,,,,,,EXCLUIDA,2016.2,Vespertino
57586202,63ef3dc914e1cf8398d15847201c3350,92127264.0,,,,,,,EXCLUIDA,2016.2,Vespertino
57586202,ebe4d2315eb0cf3385113bdb3fad27ba,92127264.0,2.0,4.4000001,f,0.0,2.0,36.0,REPROVADO,2016.2,Vespertino
57586202,e23a8cd37938b9d23543dc3dd0eeccfa,92127264.0,2.0,6.0999999,f,0.0,5.2,19.0,APROVADO POR NOTA,2016.2,Vespertino
57586202,d2b4ca385aac91edcb4d59526995c625,92127264.0,3.0,0.0,f,0.0,1.4,118.0,REPROVADO POR MÉDIA E POR FALTAS,2016.2,Vespertino
57586202,b19299cb7721c1370379ee785d856e08,92127264.0,3.0,0.0,f,0.0,1.0,110.0,REPROVADO POR MÉDIA E POR FALTAS,2016.2,Vespertino
57586202,5c1fe4049cc3b828f096f8024d5987e0,92127264.0,3.0,3.4000001,f,0.0,4.6,16.0,REPROVADO,2016.2,Vespertino
57586202,92971e9fa7776b1bb63b6d5827a69b58,92127264.0,3.0,,f,0.0,,0.0,TRANCADO,2016.2,Vespertino
57586215,e151652b575a106ef07dea3d18596d36,92127264.0,2.0,2.5999999,f,0.0,1.7,86.0,REPROVADO POR MÉDIA E POR FALTAS,2016.2,Noturno
57586215,cf39d868943cd34be3333f4405122c4a,92127264.0,3.0,,f,0.0,,0.0,CANCELADO,2016.2,Noturno
57586215,11954362748d54c9c128b7f145edf007,92127264.0,2.0,3.4000001,f,0.0,2.4,44.0,REPROVADO,2016.2,Noturno
57586215,f7551a49f55aa01e91a07a8dc82653b9,92127264.0,3.0,6.5,f,0.0,6.6,10.0,APROVADO POR NOTA,2016.2,Noturno
57586215,3560cc362c6c185ef1e6dfccbd036210,92127264.0,1.0,9.5,f,0.0,8.2,30.0,APROVADO,2016.2,Noturno
57586215,cb05b2fbb31301db165082804f9b30f6,92127264.0,2.0,1.70000005,f,0.0,1.0,48.0,CANCELADO,2016.2,Noturno
57586215,e004c3db36070496b0ea8f457bba690e,92127264.0,3.0,,f,0.0,,0.0,CANCELADO,2016.2,Noturno
57586215,a16b9522a7e647575025b3b3a34869e3,92127264.0,2.0,0.800000012,f,0.0,0.8,115.0,REPROVADO POR MÉDIA E POR FALTAS,2016.2,Noturno
57586215,84030b409ba08622f63169625bfe881e,92127264.0,3.0,,f,0.0,,0.0,CANCELADO,2016.2,Noturno
57586215,3af6082fa102d1e32ac5f061bddbb98c,92127264.0,3.0,5.69999981,f,0.0,6.5,11.0,APROVADO POR NOTA,2016.2,Noturno
57586215,f03421ccf9c91315994f43e8faffd8d5,92127264.0,3.0,,f,0.0,,0.0,CANCELADO,2016.2,Noturno
57586215,80c53b3366cc725150ce736a9bdb0ac3,92127264.0,1.0,0.800000012,f,0.0,0.5,108.0,REPROVADO POR MÉDIA E POR FALTAS,2016.2,Noturno
57586215,22e566af0a205f2c403081c0b67bac38,92127264.0,3.0,,f,0.0,,0.0,CANCELADO,2016.2,Noturno
57586215,149aa96d821f013fbfbd1bc297439263,92127264.0,3.0,2.4000001,f,0.0,2.4,14.0,REPROVADO,2016.2,Noturno
57586215,ac2838d279578d686c2af55042d3ae5d,92127264.0,3.0,,f,0.0,,0.0,CANCELADO,2016.2,Noturno
57586215,9128c6dd0cd780650667743009ef0467,92127264.0,3.0,3.9000001,f,0.0,3.6,42.0,REPROVADO,2016.2,Noturno
57586215,ff5cc0cc2d780eda214c4b8c32db701a,92127264.0,1.0,4.0,f,0.0,5.1,38.0,APROVADO POR NOTA,2016.2,Noturno
57586215,24d359648e64bc77508457bfac9329bc,92127264.0,3.0,0.0,f,0.0,1.8,106.0,REPROVADO POR MÉDIA E POR FALTAS,2016.2,Noturno
57586215,08aef5598a22dfc3c1271e3ca98da758,92127264.0,3.0,,f,0.0,,0.0,CANCELADO,2016.2,Noturno
57586215,dd5414d5ca8c7781425e6b89ee3aff4c,92127264.0,3.0,0.0,f,0.0,0.0,208.0,REPROVADO POR MÉDIA E POR FALTAS,2016.2,Noturno
57586215,74d6c63ad9c2dce0f0dcf8d323727014,92127264.0,3.0,0.0,f,0.0,0.3,158.0,REPROVADO POR MÉDIA E POR FALTAS,2016.2,Noturno
57586215,78f8fefc2312fe85bd59125854fe6fcc,92127264.0,1.0,1.10000002,f,0.0,0.4,125.0,REPROVADO POR MÉDIA E POR FALTAS,2016.2,Noturno
57586215,1e1e279537c3a6e69f3f695e04844dcb,92127264.0,3.0,0.0,f,0.0,0.3,110.0,REPROVADO POR MÉDIA E POR FALTAS,2016.2,Noturno
57586215,772b2b5af5c0fa13218af7a791c58c44,92127264.0,,,,,,,CANCELADO,2016.2,Noturno
57586215,8a999f8f09332cf012ef4b9a7adb59c3,92127264.0,3.0,,f,0.0,,122.0,CANCELADO,2016.2,Noturno
57586215,d8c45fe2dd8366410b4a95f3b8fdc8d5,2000011.0,3.0,0.5,f,0.0,3.8,94.0,REPROVADO POR MÉDIA E POR FALTAS,2016.2,Noturno
57586215,16afb7670352661bb2e19c7bf54a2426,2000022.0,1.0,1.60000002,f,0.0,0.7,106.0,REPROVADO POR MÉDIA E POR FALTAS,2016.2,Noturno
57586215,f98bf5eb05ce043838419425d4fa256c,92127264.0,3.0,0.0,f,0.0,0.4,112.0,REPROVADO POR MÉDIA E POR FALTAS,2016.2,Noturno
57586215,a562ada618d2e20eab37561d92e21622,92127264.0,3.0,0.100000001,f,0.0,1.8,88.0,REPROVADO POR MÉDIA E POR FALTAS,2016.2,Noturno
57586215,966851840e120356aa77f3ada3e3f62d,92127264.0,,,,,,,CANCELADO,2016.2,Noturno
57586215,7269ee49a1b5bafb21578c772cbcb66f,92127264.0,3.0,0.200000003,f,0.0,1.9,96.0,REPROVADO POR MÉDIA E POR FALTAS,2016.2,Noturno
57586215,84ec48b6df5145897907eb4f3dc6edc7,10320810.0,3.0,0.0,f,0.0,0.0,176.0,REPROVADO POR MÉDIA E POR FALTAS,2016.2,Noturno
57586215,162e646e01156794d6071df1f3954402,92127264.0,2.0,0.0,f,0.0,0.0,202.0,REPROVADO POR MÉDIA E POR FALTAS,2016.2,Noturno
57586215,f68ac39f5edd511dee4d13af47fb408d,92127264.0,3.0,0.0,f,0.0,0.1,137.0,REPROVADO POR MÉDIA E POR FALTAS,2016.2,Noturno
57586215,ddcb9229e17d0a30646e1ef9fa1b828d,92127264.0,3.0,,f,0.0,,0.0,CANCELADO,2016.2,Noturno
57586215,28f13e6171446de6ecd3222a7e36f401,92127264.0,3.0,,f,0.0,,0.0,CANCELADO,2016.2,Noturno
57586215,96a166cd53ca036e53e968124eb70752,92127264.0,3.0,0.100000001,f,0.0,2.2,87.0,REPROVADO POR MÉDIA E POR FALTAS,2016.2,Noturno
57586202,201cc307db0bae923dbd07491814644e,92127264.0,3.0,8.39999962,f,0.0,8.0,6.0,APROVADO,2016.2,Vespertino
57586202,7d66983b7aa4495bd007b342cc0ea782,92127264.0,2.0,6.4000001,f,0.0,5.1,12.0,APROVADO POR NOTA,2016.2,Vespertino
57586202,29b2a956b3bdc497a167bfe3a1047e95,92127264.0,3.0,4.4000001,f,0.0,5.3,24.0,APROVADO POR NOTA,2016.2,Vespertino
57586202,227dd4145147e60c4881366be6dcfecd,92127264.0,1.0,6.900000099999999,f,0.0,6.9,39.0,APROVADO POR NOTA,2016.2,Vespertino
57586202,3ccc4768d600cec2599e6570366828fd,92127264.0,1.0,2.9000001,t,0.0,5.1,39.0,APROVADO POR NOTA,2016.2,Vespertino
57586202,749d6bd07c00d050d8dcae6a07244938,92127264.0,1.0,5.4000001,f,0.0,5.0,14.0,APROVADO POR NOTA,2016.2,Vespertino
57586202,2e5945f8cd725c17f6dabe92d7f7f03f,92127264.0,3.0,5.0999999,f,0.0,5.3,25.0,APROVADO POR NOTA,2016.2,Vespertino
57586202,eea4e853b6c9dcbafad573ab70b8fa0a,92127264.0,3.0,4.0,f,0.0,4.3,37.0,CANCELADO,2016.2,Vespertino
57586202,769063ca68367d375987843d4a849261,92127264.0,3.0,,f,0.0,,0.0,CANCELADO,2016.2,Vespertino
57586202,870e35e194fb88247a61ca7ba97da9bf,92127264.0,2.0,8.10000038,f,0.0,7.4,20.0,APROVADO,2016.2,Vespertino
57586202,d0600a379a44be7cde770dfa25460055,92127264.0,3.0,4.69999981,f,0.0,6.4,13.0,APROVADO POR NOTA,2016.2,Vespertino
57586202,06efc18f80e78fadb2e507e467725e73,92127264.0,1.0,3.0,f,0.0,5.0,24.0,APROVADO POR NOTA,2016.2,Vespertino
57586202,cee3a20c946596d03e871ff34ed174b9,92127264.0,3.0,8.0,f,0.0,8.7,0.0,APROVADO,2016.2,Vespertino
57586202,d9767f5a6e88adb4e6b065ca12a93c62,92127264.0,3.0,5.19999981,f,0.0,5.3,32.0,APROVADO POR NOTA,2016.2,Vespertino
57586202,2204ba7fcc2547b4144e4cff0f870a34,92127264.0,2.0,7.80000019,f,0.0,6.0,15.0,APROVADO POR NOTA,2016.2,Vespertino
57586202,34eaf88a79125d3c875b7201c8a7bad9,92127264.0,1.0,8.30000019,f,0.0,7.5,37.0,APROVADO,2016.2,Vespertino
57586202,6668e4dade870d3e78f27541f40168f0,92127264.0,3.0,3.79999995,f,0.0,4.0,48.0,REPROVADO,2016.2,Vespertino
57586202,ebb09f7f9a5678dd5efde978b47b9f21,92127264.0,3.0,5.5999999,f,0.0,5.0,38.0,APROVADO POR NOTA,2016.2,Vespertino
57586202,23c1d1e7e49befc81b6a8f1249b4cc6a,92127264.0,3.0,4.5,f,0.0,4.3,36.0,REPROVADO,2016.2,Vespertino
57586202,3887789313d1186838e6435e22f790c0,92127264.0,3.0,2.20000005,f,0.0,3.0,15.0,REPROVADO,2016.2,Vespertino
57586202,f0a5919cc951ac58867961d389ee53c6,92127264.0,1.0,1.0,f,0.0,2.0,49.0,REPROVADO,2016.2,Vespertino
57586202,4b15808197777b82c3006f04f4108c73,92127264.0,3.0,4.80000019,f,0.0,5.5,38.0,APROVADO POR NOTA,2016.2,Vespertino
57586202,9b14f951c59f2a2b1debe24ecfca937c,92127264.0,3.0,6.0999999,f,0.0,5.5,23.0,APROVADO POR NOTA,2016.2,Vespertino
57586202,747f4deb44cface10eb6f884f4b99717,92127264.0,,,,,,,EXCLUIDA,2016.2,Vespertino
57586202,db6ba4657afbb2142110e00aaf0a4feb,92127264.0,3.0,5.5999999,f,0.0,5.1,24.0,APROVADO POR NOTA,2016.2,Vespertino
57586202,27cac523111e361346665b74f411b132,92127264.0,3.0,4.80000019,f,0.0,5.2,3.0,APROVADO POR NOTA,2016.2,Vespertino
57586202,a4144cd6acb7f84cb902209d464e88d6,92127264.0,1.0,1.29999995,f,0.0,1.1,96.0,REPROVADO POR MÉDIA E POR FALTAS,2016.2,Vespertino
57586202,5b0b8c744d1c86ca8d74f9fcf21721e5,92127264.0,2.0,9.19999981,f,0.0,7.0,12.0,APROVADO,2016.2,Vespertino
57586202,dfe0d162ba033729bc2725aa1ca3577a,92127264.0,1.0,1.0,f,0.0,1.1,117.0,REPROVADO POR MÉDIA E POR FALTAS,2016.2,Vespertino
57586202,69dec783a839edf5fb84486bb2c07ce1,92127264.0,3.0,4.9000001,f,0.0,6.9,12.0,APROVADO POR NOTA,2016.2,Vespertino
57586202,e0e48ea0c37c5a2349e03a0f51f5ffda,92127264.0,1.0,3.9000001,t,0.0,4.4,42.0,REPROVADO,2016.2,Vespertino
57586202,18b9837532a4f1b97daf857e6de48fc8,92127264.0,1.0,0.800000012,f,0.0,0.3,122.0,REPROVADO POR MÉDIA E POR FALTAS,2016.2,Vespertino
57586202,69cda730ad2a3dcd05bcbf735d71f170,92127264.0,3.0,5.9000001,f,0.0,7.0,0.0,APROVADO,2016.2,Vespertino
57586202,1acd98d4de86558956754f6e6e01bf2b,92127264.0,3.0,5.5,f,0.0,5.7,0.0,APROVADO POR NOTA,2016.2,Vespertino
57586202,d6d35cd32720fb1e6acda692ba7117bc,92127264.0,3.0,4.19999981,f,0.0,3.8,40.0,REPROVADO,2016.2,Vespertino
57586202,e76ecbc27b4c380c8dfd85f4c5ef9f8c,92127264.0,3.0,3.79999995,f,0.0,4.2,1.0,CANCELADO,2016.2,Vespertino
57586202,daee292530a6b180685cd6cfd22c6496,92127264.0,3.0,1.20000005,f,0.0,1.8,44.0,CANCELADO,2016.2,Vespertino
57586202,ca8909ce80b7ed85b87125c293a5f366,92127264.0,2.0,9.30000019,f,0.0,8.1,18.0,APROVADO,2016.2,Vespertino
57586202,1fb124be2071b392769b08ae3a6c9140,92127264.0,3.0,4.9000001,f,0.0,5.6,6.0,APROVADO POR NOTA,2016.2,Vespertino
57586202,8734db3333fa3c54d27b6cfbcd0ebd8d,92127264.0,3.0,0.400000006,f,0.0,2.1,58.0,REPROVADO POR MÉDIA E POR FALTAS,2016.2,Vespertino
57586202,8c3d4e7c5313a610ca2e64cecd0c130f,92127264.0,3.0,,f,0.0,,0.0,TRANCADO,2016.2,Vespertino
57586202,699e7721f063175e671034a5071e4002,92127264.0,2.0,1.70000005,f,0.0,2.9,108.0,REPROVADO POR MÉDIA E POR FALTAS,2016.2,Vespertino
57586202,96a776d2dd8744017186f1e09c8a5a65,92127264.0,1.0,5.9000001,f,0.0,5.4,8.0,APROVADO POR NOTA,2016.2,Vespertino
57586202,1f2f4c26870d34da324978d4cf382d7b,92127264.0,3.0,4.4000001,f,0.0,6.7,26.0,APROVADO POR NOTA,2016.2,Vespertino
57586202,7ce3412f1ad2c6d2aa4e18c41b765835,92127264.0,3.0,0.0,f,0.0,0.9,0.0,CANCELADO,2016.2,Vespertino
57586215,135c8e7f9fb17a4017e201910314171e,2000030.0,,,,,,,TRANCADO,2016.2,Noturno
57586215,2ebbaa51b82874c8773f3da6ab13bc2b,92127264.0,3.0,6.4000001,f,0.0,5.6,22.0,APROVADO POR NOTA,2016.2,Noturno
57586215,8115d4300b3d799016505adae5c94249,92127264.0,3.0,2.5,f,0.0,2.3,48.0,CANCELADO,2016.2,Noturno
57586215,2632194083e90284e03a4e3782930ddd,92127264.0,3.0,,f,0.0,,0.0,CANCELADO,2016.2,Noturno
57586215,22eed0d1089c5e97b510cbace9d90901,92127264.0,3.0,0.0,f,0.0,1.0,108.0,REPROVADO POR MÉDIA E POR FALTAS,2016.2,Noturno
57586215,d77b331b0085b28681617e2fddb72afc,92127264.0,2.0,5.0,f,0.0,4.1,50.0,REPROVADO,2016.2,Noturno
57586215,ddc5a48ad0d0403727c08a451738d845,92127264.0,3.0,,f,0.0,,0.0,CANCELADO,2016.2,Noturno
57586215,802a6e1f77e4888f53b5b1a7e132d1b6,92127264.0,3.0,5.0,f,0.0,6.3,50.0,APROVADO POR NOTA,2016.2,Noturno
57586215,1dcbdb0c208ebd8716b04755fc8fd70e,92127264.0,3.0,,f,0.0,,0.0,CANCELADO,2016.2,Noturno
57586215,b9676be82ac7156ec9881ef05a39b3da,92127264.0,3.0,7.0,f,0.0,5.0,36.0,APROVADO POR NOTA,2016.2,Noturno
57586215,65a053d4f6f96fe501fddfc25455023a,92127264.0,1.0,3.4000001,f,0.0,6.1,10.0,APROVADO POR NOTA,2016.2,Noturno
57586215,51184d64814183af6b6b964e5c5647aa,92127264.0,3.0,2.0,f,0.0,2.4,103.0,REPROVADO POR MÉDIA E POR FALTAS,2016.2,Noturno
57586215,a80ef3d24cc1f6d4affc491f3c309522,92127264.0,3.0,0.0,f,0.0,0.8,100.0,REPROVADO POR MÉDIA E POR FALTAS,2016.2,Noturno
57586215,3e1fc2ff910e345a3359f4d9b4126058,92127264.0,3.0,1.60000002,f,0.0,1.5,21.0,CANCELADO,2016.2,Noturno
57586215,39011d9ae671d5bbc8502463c8d5022d,92127264.0,3.0,,f,0.0,,0.0,CANCELADO,2016.2,Noturno
57586215,bb860c538dcfd956025f4cb16f12ea8d,2000006.0,3.0,,f,0.0,,0.0,TRANCADO,2016.2,Noturno
57586215,0bc7f93c22b7e46c89b90bd1c43f5c28,92127264.0,3.0,,f,0.0,,0.0,CANCELADO,2016.2,Noturno
57586215,50676f5bca0d76c5dd30fae43b86ba37,92127264.0,2.0,6.0999999,f,0.0,6.1,50.0,APROVADO POR NOTA,2016.2,Noturno
57586215,8bb45639121828c4b466ced91fcd36e0,92127264.0,,,,,,,CANCELADO,2016.2,Noturno
57586215,fc3184cbda4060d8cbd44cc49d736bdb,92127264.0,3.0,,f,0.0,,0.0,CANCELADO,2016.2,Noturno
57586215,9aa51c3d254f37645b7a0f195ee4207e,92127264.0,2.0,4.5999999,f,0.0,1.8,135.0,REPROVADO POR MÉDIA E POR FALTAS,2016.2,Noturno
57586215,62cf40436cf4a656032bcc24c2eb6e2d,92127264.0,3.0,3.79999995,f,0.0,3.8,35.0,REPROVADO,2016.2,Noturno
57586215,3f3b6623ceec35dfc3f0ed303bd4e39b,92127264.0,3.0,0.0,f,0.0,0.4,127.0,REPROVADO POR MÉDIA E POR FALTAS,2016.2,Noturno
57586215,8bb99bf919732f7882e996a674f7f203,92127264.0,3.0,0.0,f,0.0,0.1,152.0,REPROVADO POR MÉDIA E POR FALTAS,2016.2,Noturno
57586215,c8ae66ef8d902b361ca05c44d45550fc,92127264.0,3.0,,f,0.0,,0.0,CANCELADO,2016.2,Noturno
